641.0406052139905, 641.0435791015625
4828.256944188982, 4828.2373046875
2.7581422296034406, 2.7582812309265137
1.8831767208485957, 1.8832463026046753
1.6784755110204765, 1.6785916090011597
1.5126847501813818, 1.5127955675125122
1.3845324184016534, 1.384636402130127
1.3811460386650467, 1.3812695741653442
1.5176743221919935, 1.517788290977478
1.4646366684283287, 1.4647231101989746
1.3474610750098341, 1.3475847244262695
1.3610003618230329, 1.3611197471618652
1.6088040529671424, 1.6089344024658203
1.435800681282675, 1.4359384775161743
1.3671483507860176, 1.3672806024551392
1.3731170242297963, 1.3732199668884277
1.3625545725402741, 1.3626893758773804
1.4371977055670302, 1.4372897148132324
1.3257819471973493, 1.3258997201919556
1.3701504091110088, 1.3702765703201294
1.3561133452318495, 1.3562320470809937
1.36977142582567, 1.3699021339416504
1.3278661952876285, 1.327987790107727
1.3959051177490518, 1.3960440158843994
1.3619508675932661, 1.3620576858520508
1.385943655869122, 1.3860695362091064
1.366023488332662, 1.3661377429962158
1.3540580022414046, 1.3541667461395264
1.4335201839623557, 1.4336398839950562
1.3994473170003208, 1.3995871543884277
1.3578419298582889, 1.3579453229904175
1.3473638900597646, 1.3474973440170288
1.425954640879398, 1.4260892868041992
1.3174957344758431, 1.317624568939209
1.3359177940211027, 1.3360271453857422
1.4475942984281958, 1.4477332830429077
1.334146097131526, 1.3342682123184204
1.3218957736842003, 1.322011113166809
1.3745932890054655, 1.3747135400772095
1.4576254212335722, 1.4577651023864746
1.3421380862363548, 1.3422834873199463
1.317707681038822, 1.3178337812423706
1.3219706292695725, 1.3220888376235962
1.3454430376385158, 1.3455787897109985
1.3502220489956263, 1.3503596782684326
1.3391987984035563, 1.3393267393112183
1.321904229804054, 1.322036862373352
1.3364536654835764, 1.3365939855575562
1.3286435112576434, 1.3287601470947266
1.319987078202372, 1.3201091289520264
1.3260910507331827, 1.326210379600525
1.324529909690129, 1.3246508836746216
1.3279638978753459, 1.3280845880508423
1.3298962442211641, 1.3300291299819946
1.330331038414277, 1.330459475517273
1.3707316505542653, 1.3708398342132568
1.3172752717616036, 1.317389965057373
1.3208472373211229, 1.3209686279296875
1.3215774697461584, 1.3217087984085083
1.344105542513946, 1.344238042831421
1.3264844595838607, 1.3266159296035767
1.3198968224307037, 1.3200280666351318
1.3586178715303425, 1.3587366342544556
1.3224184701538206, 1.3225369453430176
1.3227441785482486, 1.3228801488876343
1.342084368649667, 1.3422162532806396
1.3397956086992837, 1.3399312496185303
1.3219991775449196, 1.322119116783142
1.3297901515852815, 1.3299287557601929
1.3232123731552232, 1.3233288526535034
1.3225363029840143, 1.3226580619812012
1.3246133501311568, 1.3247325420379639
1.325132627076596, 1.32524573802948
1.3712840132238964, 1.3713927268981934
1.3258091152655602, 1.3259398937225342
1.321698316468039, 1.3218185901641846
1.319349388805191, 1.3194702863693237
1.3139310615011035, 1.3140583038330078
1.314550123092015, 1.3146740198135376
1.3733755315851324, 1.3735042810440063
1.3203211160388453, 1.3204511404037476
1.3761817534700092, 1.376312255859375
1.3257764241998176, 1.3259022235870361
1.3320343252452744, 1.3321471214294434
1.3294278893538412, 1.329541802406311
1.3236677393378469, 1.3237806558609009
1.3227485022637868, 1.3228753805160522
1.3158958333446509, 1.3160183429718018
1.3250051147722486, 1.325138807296753
1.3145368539270914, 1.3146618604660034
1.3309422384441434, 1.3310673236846924
1.317484509813751, 1.3176120519638062
3351.3523048066577, 3351.377685546875
2.774174998548833, 2.7742767333984375
3.256070300777317, 3.2561357021331787
2.109790713217702, 2.1098620891571045
3.3037820001733804, 3.3038017749786377
1.4664593216040005, 1.4665842056274414
1.6924565094918136, 1.6925551891326904
1.5423224487019074, 1.54244065284729
1.3699163914833825, 1.370050311088562
1.3700447180102464, 1.3701748847961426
1.4571000027040308, 1.4572207927703857
1.3479488295575588, 1.3480647802352905
1.3635841052426223, 1.3637125492095947
1.3741431644225153, 1.3742444515228271
1.5423965455454773, 1.5425283908843994
1.335203933164437, 1.3353251218795776
1.341600266011316, 1.3417341709136963
1.4217922917940935, 1.4219106435775757
1.3816004596874056, 1.3817287683486938
1.3456884993413705, 1.345802664756775
1.3389427333740551, 1.3390618562698364
1.3226632107002698, 1.322795033454895
1.3415480772360173, 1.3416831493377686
1.3200313453157273, 1.32015860080719
1.325676138885912, 1.325793981552124
1.3659627845086308, 1.3660866022109985
1.3452071546445499, 1.345316767692566
1.3324110436279537, 1.3325477838516235
1.3923699074650222, 1.3924864530563354
1.4391975394748064, 1.439339518547058
1.353382509131444, 1.3534995317459106
756.5551804925717, 756.5475463867188
2.112992465792079, 2.113069534301758
