year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,1,5,16.96,92.81,16.72206743,18
2018,1,1,6,17.3,93.69,16.27627893,18
2018,1,1,7,19.91,81.81,20.70187661,18
2018,1,1,8,23.38,66.88,24.58732473,24
2018,1,1,9,25.76,56.69,26.58680046,24
2018,1,1,10,27.48,50.25,27.90868297,24
2018,1,1,11,28.66,46.19,28.82953712,24
2018,1,1,12,29.28,43.94,29.30099405,24
2018,1,1,13,29.51,42.81,29.44191323,24
2018,1,1,14,29.19,43.31,29.13058457,24
2018,1,1,15,28.44,45.38,28.51217396,24
2018,1,1,16,26.94,53.75,27.59053091,24
2018,1,1,17,23.83,72.62,24.62416453,24
2018,1,1,18,22.23,77.19,22.78674043,22.87572344
2018,1,1,19,21.26,81.06,21.48088095,18.91612443
2018,1,1,20,20.46,84.38,20.28634514,23.31545732
2018,1,1,21,19.73,87,19.22916243,19.99190456
2018,1,1,22,19.04,89.44,18.1975677,19.59050554
2018,1,1,23,18.52,91.38,17.35312858,18
2018,1,2,0,18.12,92.94,16.6524858,18
2018,1,2,1,17.86,93.75,16.27134074,18
2018,1,2,2,17.71,94.06,16.1194423,18
2018,1,2,3,17.57,94.31,15.99739589,18
2018,1,2,4,17.42,94.5,15.90524893,19.93634992
2018,1,2,5,17.03,96.56,14.92421117,18
2018,1,2,6,17.09,96.88,14.76579323,18
2018,1,2,7,19.8,83.25,20.30002245,18
2018,1,2,8,23.61,65.81,24.80264925,23.28798546
2018,1,2,9,26.24,55.25,26.97568959,24
2018,1,2,10,28,49,28.36087754,22.86670914
2018,1,2,11,29.2,45.06,29.33153391,24
2018,1,2,12,29.9,42.69,29.89106874,24
2018,1,2,13,30.26,41.5,30.18199128,24
2018,1,2,14,30.02,41.69,29.91333721,24
2018,1,2,15,29.4,42.94,29.32944985,24
2018,1,2,16,28.17,48.12,28.46881901,24
2018,1,2,17,25.01,67.81,26.00472429,23.30935902
2018,1,2,18,23.07,73.81,23.8376182,24
2018,1,2,19,22.1,77.88,22.59330952,18.39042164
2018,1,2,20,21.42,80.31,21.72426976,24
2018,1,2,21,20.98,81.88,21.14543336,19.2460349
2018,1,2,22,20.71,82.44,20.87378066,21.17897542
2018,1,2,23,20.38,84,20.33832702,20.88595505
2018,1,3,0,19.76,87.69,19.03892764,18
2018,1,3,1,19,92.75,17.00672327,18
2018,1,3,2,18.44,97.12,14.99430919,18
2018,1,3,3,18.07,100,13.50225851,18
2018,1,3,4,17.92,100,13.42991613,18
2018,1,3,5,17.98,100,13.45791864,18
2018,1,3,6,18.62,99.44,14.08317803,18
2018,1,3,7,20.85,87.5,19.77767113,23.51402888
2018,1,3,8,23.17,75.12,23.80690315,22.52059854
2018,1,3,9,25.43,63.62,26.42741388,24
2018,1,3,10,27.1,55.88,27.90689344,24
2018,1,3,11,28.28,51.12,28.88122194,24
2018,1,3,12,29.13,47.81,29.56276714,24
2018,1,3,13,29.66,45.19,29.9062461,24
2018,1,3,14,29.64,44.06,29.74210756,24
2018,1,3,15,29.14,44.38,29.18744029,24
2018,1,3,16,28.12,49.25,28.51586768,24
2018,1,3,17,25.88,62.62,26.88847626,24
2018,1,3,18,24.45,69.12,25.39281623,24
2018,1,3,19,23.63,73.38,24.38000415,19.7431699
2018,1,3,20,22.73,76.69,23.25312264,20.45201816
2018,1,3,21,22.01,78.88,22.3779824,22.41488124
2018,1,3,22,21.5,81.12,21.63007267,22.38587358
2018,1,3,23,20.88,84.38,20.53807603,20.92801092
2018,1,4,0,19.91,89.81,18.48165559,18.65440109
2018,1,4,1,19.16,93.5,16.8106977,18
2018,1,4,2,18.67,96.06,15.55597979,18
2018,1,4,3,18.43,97.44,14.85054712,18
2018,1,4,4,18.22,99,14.04666379,18
2018,1,4,5,18,100,13.46752968,18
2018,1,4,6,18.56,98.19,14.59418371,18
2018,1,4,7,20.87,85.62,20.24484978,24
2018,1,4,8,23.05,72.94,23.89913479,19.64441603
2018,1,4,9,25.03,62.81,26.02575219,24
2018,1,4,10,26.76,55.5,27.50926733,24
2018,1,4,11,28.08,50.19,28.55681606,24
2018,1,4,12,28.96,46.5,29.20725273,24
2018,1,4,13,29.4,44.44,29.49807103,24
2018,1,4,14,29.4,43.75,29.41949504,24
2018,1,4,15,28.93,44.31,28.9428067,24
2018,1,4,16,27.67,49.38,28.03980879,24
2018,1,4,17,24.66,69.62,25.60202077,24
2018,1,4,18,23.3,74.06,24.0179002,23.17034923
2018,1,4,19,22.44,76.62,23.0222098,20.85621541
2018,1,4,20,21.68,79.25,22.08210557,20.10207323
2018,1,4,21,20.79,82.31,20.94566596,18.81161291
2018,1,4,22,19.99,85.31,19.81794784,18
2018,1,4,23,19.2,88.25,18.64498118,21.35101786
2018,1,5,0,18.58,90.75,17.60399909,20.26265971
2018,1,5,1,18.12,92.12,16.98658423,18
2018,1,5,2,17.61,93.69,16.27515262,18
2018,1,5,3,17.26,94.5,15.90617798,18
2018,1,5,4,16.77,95.56,15.44133463,18
2018,1,5,5,16.38,96.31,15.13637102,18
2018,1,5,6,16.77,93.81,16.29371299,18.13728382
2018,1,5,7,19.05,79.62,21.17086082,24
2018,1,5,8,21.83,64.12,24.0965963,24
2018,1,5,9,24.13,54.62,25.42599455,24
2018,1,5,10,25.94,48.88,26.47905181,21.71386796
2018,1,5,11,27.19,45.12,27.29280393,24
2018,1,5,12,28.13,42,27.92394812,24
2018,1,5,13,28.67,39.69,28.25466776,24
2018,1,5,14,28.74,38.38,28.21668591,23.73847519
2018,1,5,15,28.29,38.88,27.84214351,24
2018,1,5,16,26.78,47,27.05240668,23.70120674
2018,1,5,17,23.41,65.5,24.68487247,24
2018,1,5,18,21.85,67.5,23.7676605,24
2018,1,5,19,20.87,70.62,23.12492356,21.14475697
2018,1,5,20,19.94,74.31,22.38889314,18
2018,1,5,21,18.96,78.69,21.42119877,22.36144231
2018,1,5,22,17.97,83.56,20.14794248,19.70713036
2018,1,5,23,16.98,88.62,18.55010192,23.61211443
2018,1,6,0,16.2,93.06,16.84642293,19.79636035
2018,1,6,1,15.63,96.38,15.37584718,18
2018,1,6,2,15.45,96.81,15.22764148,18
2018,1,6,3,15.33,96.88,15.25439646,18
2018,1,6,4,15.07,98.06,14.71838358,18
2018,1,6,5,14.77,99.62,13.95001864,18
2018,1,6,6,15.2,96.94,15.29716713,18
2018,1,6,7,17.44,84.19,20.0900421,22.90077347
2018,1,6,8,20.44,67.56,23.5380815,23.18318592
2018,1,6,9,23.08,56.44,24.93438585,24
2018,1,6,10,25.19,49.44,25.99260736,24
2018,1,6,11,26.97,43.75,27.03408834,24
2018,1,6,12,28.18,39.69,27.80148673,24
2018,1,6,13,28.79,37.38,28.18574343,24
2018,1,6,14,28.84,36.31,28.15089104,24
2018,1,6,15,28.41,36.75,27.79986649,24
2018,1,6,16,27.24,42,27.15290554,24
2018,1,6,17,24.43,60.25,25.54710917,24
2018,1,6,18,22.79,62.12,24.55708769,24
2018,1,6,19,22.02,65.5,24.02147983,18.21458838
2018,1,6,20,21.12,69.88,23.27934604,22.12710992
2018,1,6,21,20.23,73.44,22.57280949,22.92444711
2018,1,6,22,19.57,76.94,21.82020977,20.32843031
2018,1,6,23,19.44,77.94,21.58550905,19.78541909
2018,1,7,0,19.51,77.94,21.5867261,24
2018,1,7,1,19.44,78,21.57115271,21.50615138
2018,1,7,2,18.59,82.12,20.5006406,20.35906581
2018,1,7,3,17.69,86.75,19.08660009,24
2018,1,7,4,16.96,91,17.53704603,21.65902419
2018,1,7,5,16.43,92.75,16.90351038,18.42310946
2018,1,7,6,16.62,90.19,18.01290924,18
2018,1,7,7,18.71,77.56,21.7521741,21.91186167
2018,1,7,8,21.28,67.81,23.58260927,19.27260133
2018,1,7,9,23.75,60.12,25.11437552,24
2018,1,7,10,25.72,53.5,26.46001881,24
2018,1,7,11,27.1,48,27.38747906,24
2018,1,7,12,28.09,44.06,28.04394594,24
2018,1,7,13,28.48,41.88,28.24946779,24
2018,1,7,14,28.58,40.94,28.26971769,24
2018,1,7,15,28.06,41.88,27.85025976,24
2018,1,7,16,26.8,49.31,27.19386761,24
2018,1,7,17,24.67,64.38,25.6909441,24
2018,1,7,18,23.05,71.12,24.05511277,24
2018,1,7,19,21.94,75.38,22.84011529,20.73029311
2018,1,7,20,21.26,77.62,22.11396011,20.5581882
2018,1,7,21,20.65,79.12,21.55859723,23.58884952
2018,1,7,22,19.54,83.81,20.07824063,19.76416342
2018,1,7,23,18.31,88.5,18.39415289,20.56802946
2018,1,8,0,17.37,91,17.45136957,21.05161849
2018,1,8,1,16.58,93.19,16.64098716,18
2018,1,8,2,15.83,95.69,15.65752752,18
2018,1,8,3,15.29,97.19,15.09909236,18
2018,1,8,4,15.04,96.69,15.54573837,18
2018,1,8,5,14.74,96.62,15.80612033,18
2018,1,8,6,15.07,93.94,17.07422778,18.92166993
2018,1,8,7,17.46,79.44,21.65991883,23.0951858
2018,1,8,8,20.81,60.25,24.37119333,24
2018,1,8,9,23.51,47.88,25.22813435,24
2018,1,8,10,25.59,40.62,25.99223053,24
2018,1,8,11,27.08,35.94,26.72417604,19.86823913
2018,1,8,12,28.2,32.56,27.37355318,24
2018,1,8,13,28.83,30.12,27.74035138,24
2018,1,8,14,28.89,28.81,27.71825125,24
2018,1,8,15,28.26,29.25,27.25211268,24
2018,1,8,16,26.32,37.69,26.30754225,24
2018,1,8,17,21.96,58.69,24.54382739,24
2018,1,8,18,20.13,61.75,24.30720941,22.3046765
2018,1,8,19,19.19,63.94,24.29770647,24
2018,1,8,20,18.32,67.62,24.09535359,24
2018,1,8,21,17.49,73.06,23.41463351,21.999756
2018,1,8,22,16.87,78.94,22.16561109,18
2018,1,8,23,16.52,83.81,20.69951156,18.570927
2018,1,9,0,16.33,87.06,19.5184113,18
2018,1,9,1,16.15,89.31,18.6442191,18
2018,1,9,2,15.71,92.12,17.57589955,18.97115225
2018,1,9,3,15.16,96.81,15.39734365,18
2018,1,9,4,14.81,100,13.68445275,18
2018,1,9,5,14.61,100,13.81537752,18
2018,1,9,6,15.34,100,13.40445325,18
2018,1,9,7,18.51,83.44,20.10342997,18
2018,1,9,8,21.58,67.81,23.65270397,21.78154363
2018,1,9,9,24.23,54.31,25.48060398,23.43108164
2018,1,9,10,26.38,44.06,26.60635224,24
2018,1,9,11,27.88,38.62,27.47250564,24
2018,1,9,12,28.8,36.88,28.15696745,24
2018,1,9,13,29.11,37.12,28.46745928,24
2018,1,9,14,28.78,38.81,28.28884336,24
2018,1,9,15,28.01,41.38,27.7687683,24
2018,1,9,16,26.66,47.81,26.99452383,24
2018,1,9,17,23.64,68.19,24.70300658,24
2018,1,9,18,22.3,74.81,23.14517602,19.96078024
2018,1,9,19,21.66,77.94,22.28428407,24
2018,1,9,20,21.1,80.25,21.54311812,22.32411608
2018,1,9,21,20.58,83.06,20.66455561,18.02956898
2018,1,9,22,20.03,87.31,19.28400044,18
2018,1,9,23,19.64,91.19,17.88410541,20.96311172
2018,1,10,0,19.38,94.31,16.64727318,20.43393488
2018,1,10,1,19.23,96.44,15.74732057,18
2018,1,10,2,19.35,97,15.62180503,18
2018,1,10,3,19.31,97.06,15.56745556,18
2018,1,10,4,19.08,97.12,15.37402841,18.07688465
2018,1,10,5,18.81,97,15.24651808,18
2018,1,10,6,19.04,95.69,15.91210812,18
2018,1,10,7,20.19,91.88,18.04720057,21.60993789
2018,1,10,8,21.8,85.44,21.07332538,24
2018,1,10,9,24.22,73.19,25.00754048,24
2018,1,10,10,26.49,61.31,27.53643452,24
2018,1,10,11,27.88,55.38,28.80614477,24
2018,1,10,12,28.83,52.12,29.69328944,24
2018,1,10,13,29.26,50.62,30.08524772,24
2018,1,10,14,29.16,50.56,29.94159444,24
2018,1,10,15,28.39,52.62,29.17432312,24
2018,1,10,16,27.05,57.56,27.96788577,24
2018,1,10,17,24.58,70.44,25.49726875,22.29526577
2018,1,10,18,23.11,78.81,23.38672641,18
2018,1,10,19,22.48,82.31,22.28767741,24
2018,1,10,20,21.91,86,21.07895607,21.72069917
2018,1,10,21,21.43,89.81,19.77144593,21.6885374
2018,1,10,22,20.87,94.25,18.00774822,20.28644951
2018,1,10,23,20.41,97,16.64430099,23.3615896
2018,1,11,0,20.16,97.81,16.09165535,18
2018,1,11,1,19.89,98.44,15.57747712,18
2018,1,11,2,19.6,99.06,15.05029976,18
2018,1,11,3,19.37,99.31,14.73324022,18
2018,1,11,4,19.18,99.44,14.51135372,18
2018,1,11,5,18.97,99.5,14.3127181,18
2018,1,11,6,19.45,97.75,15.41605282,18
2018,1,11,7,20.95,92.81,18.49677343,18
2018,1,11,8,22.73,83.75,22.36016966,24
2018,1,11,9,25.42,67.69,26.47512044,24
2018,1,11,10,27.56,57,28.54885208,24
2018,1,11,11,29.1,50.69,29.87752286,24
2018,1,11,12,30.12,46.62,30.70616752,24
2018,1,11,13,30.58,44.56,31.03105147,24
2018,1,11,14,30.52,44,30.86449221,24
2018,1,11,15,29.87,45.38,30.19855607,24
2018,1,11,16,28.48,50.44,29.05401359,24
2018,1,11,17,25.48,67,26.53651522,24
2018,1,11,18,24.03,74.44,24.73462086,21.76757807
2018,1,11,19,23.48,77.56,23.90656598,24
2018,1,11,20,23.02,80.56,23.096981,24
2018,1,11,21,22.43,85,21.82401098,24
2018,1,11,22,21.83,89.5,20.29646857,18.53704739
2018,1,11,23,21.5,92.44,19.23520997,18
2018,1,12,0,21.23,94.75,18.30805765,18
2018,1,12,1,20.98,96.62,17.46166081,18.94341735
2018,1,12,2,20.78,97.69,16.87881034,18
2018,1,12,3,20.63,98.25,16.50776856,18
2018,1,12,4,20.41,98.81,16.04450743,18
2018,1,12,5,20.22,99,15.74741227,18
2018,1,12,6,20.62,95.69,17.29777594,18
2018,1,12,7,22.28,84.19,21.78729781,23.00250736
2018,1,12,8,24.36,71.56,25.22460503,22.84356607
2018,1,12,9,26.36,61.69,27.40127112,24
2018,1,12,10,28.12,54.44,29.0200467,24
2018,1,12,11,29.44,49.44,30.1731002,24
2018,1,12,12,30.4,46.06,31.01119346,24
2018,1,12,13,30.83,44.31,31.34083546,24
2018,1,12,14,30.76,43.88,31.1747786,24
2018,1,12,15,29.74,45.75,30.07967596,24
2018,1,12,16,28.21,51.19,28.80406773,24
2018,1,12,17,25.68,64.12,26.70815278,24
2018,1,12,18,24.19,70.94,25.06832316,20.47984265
2018,1,12,19,23.4,74.19,24.10031219,19.82321415
2018,1,12,20,22.47,79.25,22.7061674,20.75715108
2018,1,12,21,21.69,84.31,21.18517552,22.84540453
2018,1,12,22,21.07,88.12,19.81242567,18
2018,1,12,23,20.62,90.88,18.7003743,18.15350788
2018,1,13,0,20.35,92.75,17.91832708,18
2018,1,13,1,19.99,94.94,16.89903491,18
2018,1,13,2,19.58,97.56,15.60225518,18
2018,1,13,3,19.19,99.88,14.33834757,18
2018,1,13,4,18.94,100,14.07540449,18
2018,1,13,5,18.71,100,13.89841089,18
2018,1,13,6,19.51,96.75,15.84550033,18
2018,1,13,7,21.64,83.94,21.21161028,20.80753065
2018,1,13,8,23.8,70.25,24.72695887,21.73089777
2018,1,13,9,26.24,56.44,27.02746449,21.70412617
2018,1,13,10,28.06,48.56,28.38780336,24
2018,1,13,11,28.94,45.5,29.07690101,24
2018,1,13,12,29.05,44.81,29.13013689,24
2018,1,13,13,28.85,45,28.92331233,24
2018,1,13,14,28.35,45.75,28.44996021,24
2018,1,13,15,27.62,47,27.80960743,24
2018,1,13,16,26.26,53.31,26.91002721,24
2018,1,13,17,23.52,67.94,24.62525718,24
2018,1,13,18,22.3,71.94,23.48277147,24
2018,1,13,19,21.48,73.75,22.83871102,24
2018,1,13,20,20.59,75.19,22.30710199,22.5308439
2018,1,13,21,19.83,77.25,21.76427245,18
2018,1,13,22,19.05,81.44,20.6772497,18
2018,1,13,23,18.3,86.81,18.99701447,18
2018,1,14,0,17.91,91.94,17.03771028,20.36034645
2018,1,14,1,17.5,98.12,14.20374381,18
2018,1,14,2,17.08,100,13.16870317,18
2018,1,14,3,16.82,100,13.13734243,18
2018,1,14,4,16.49,100,13.13123031,18
2018,1,14,5,16.1,100,13.17259795,18
2018,1,14,6,16.87,100,13.14155637,18
2018,1,14,7,19.72,82.12,20.57503462,21.43595664
2018,1,14,8,22.61,60.81,24.56932396,20.82412475
2018,1,14,9,25.74,40.12,26.0582452,24
2018,1,14,10,27.98,30.75,27.11601351,24
2018,1,14,11,29.51,26.62,28.11179324,24
2018,1,14,12,30.47,24.81,28.84328125,24
2018,1,14,13,30.88,24.06,29.17038449,24
2018,1,14,14,30.79,23.81,29.07421381,24
2018,1,14,15,30.08,24.94,28.508142,24
2018,1,14,16,28.08,34,27.35925361,24
2018,1,14,17,23.48,55.62,25.10899162,21.92125513
2018,1,14,18,21.53,59.62,24.42864358,20.4959252
2018,1,14,19,20.57,62.31,24.18501915,24
2018,1,14,20,19.7,65.69,23.89560924,24
2018,1,14,21,18.98,70.69,23.23863484,24
2018,1,14,22,18.32,77.88,21.76668554,20.02121308
2018,1,14,23,17.77,85.69,19.45683784,18.02133643
2018,1,15,0,17.15,93.81,16.23275804,18
2018,1,15,1,16.93,98.38,14.00113869,18
2018,1,15,2,16.83,100,13.138116,18
2018,1,15,3,16.8,100,13.13589912,18
2018,1,15,4,16.79,100,13.13522938,18
2018,1,15,5,16.54,100,13.12973376,18
2018,1,15,6,17.21,98.81,13.80624057,18
2018,1,15,7,19.57,84.44,19.90952546,19.36087296
2018,1,15,8,22.25,68.31,23.83924594,22.35767163
2018,1,15,9,25.19,50.69,26.01625039,24
2018,1,15,10,27.53,39.88,27.26318413,24
2018,1,15,11,29.3,33.25,28.34445905,24
2018,1,15,12,30.5,29.69,29.20492092,24
2018,1,15,13,31.14,28,29.69980858,24
2018,1,15,14,31.22,27.38,29.72844412,24
2018,1,15,15,30.56,28.38,29.16119008,24
2018,1,15,16,28.69,35.62,27.96677791,23.93179617
2018,1,15,17,24.01,57.5,25.3229225,24
2018,1,15,18,22.02,63.44,24.2037858,24
2018,1,15,19,21.15,66.31,23.74258041,23.77802335
2018,1,15,20,20.43,70.56,23.08383879,24
2018,1,15,21,19.53,78.25,21.51374468,19.98176444
2018,1,15,22,18.81,85.56,19.43400636,18.70428297
2018,1,15,23,18.42,91.06,17.45328534,19.48885676
2018,1,16,0,18.15,94.25,16.11364452,18
2018,1,16,1,17.9,97.06,14.80895834,18
2018,1,16,2,17.65,99.38,13.62667275,18
2018,1,16,3,17.44,100,13.25074939,18
2018,1,16,4,17.28,100,13.20874696,18
2018,1,16,5,17.16,100,13.18305945,18
2018,1,16,6,17.91,98.25,14.26027102,18
2018,1,16,7,20.36,84.75,20.14146381,18.87545734
2018,1,16,8,23.1,70.12,24.17174195,23.77997237
2018,1,16,9,25.79,57.19,26.62873761,23.32772139
2018,1,16,10,28.08,47.38,28.30678781,24
2018,1,16,11,29.65,41.75,29.48465235,24
2018,1,16,12,30.63,38.75,30.28138801,24
2018,1,16,13,31.11,37.44,30.69562705,24
2018,1,16,14,31.05,37.25,30.59693201,24
2018,1,16,15,30.42,38.38,29.98682678,24
2018,1,16,16,28.92,44.88,28.98970976,24
2018,1,16,17,25.87,65,26.95304758,24
2018,1,16,18,24.62,69.25,25.56628704,23.07333391
2018,1,16,19,24.02,72.44,24.8267045,21.3713604
2018,1,16,20,23.33,76,23.88239878,24
2018,1,16,21,22.65,79.31,22.86528935,20.58225257
2018,1,16,22,22.02,81.25,22.01415445,20.25961625
2018,1,16,23,21.46,83.38,21.17096573,19.43495987
2018,1,17,0,20.9,86.94,19.95347326,18.1992883
2018,1,17,1,20.39,90.31,18.66859295,18
2018,1,17,2,19.94,93.06,17.47850296,18
2018,1,17,3,19.62,94.62,16.70541594,18
2018,1,17,4,19.36,95.81,16.08070695,18
2018,1,17,5,19.12,96.88,15.49742822,18
2018,1,17,6,19.47,94.81,16.52785133,18
2018,1,17,7,21.15,84.38,20.72762709,18
2018,1,17,8,23.37,70.81,24.32616111,24
2018,1,17,9,25.55,60.5,26.4893959,24
2018,1,17,10,27.37,52.88,27.98865195,24
2018,1,17,11,28.69,47.31,28.97713106,24
2018,1,17,12,29.5,43.75,29.53729248,24
2018,1,17,13,29.8,41.81,29.66598892,24
2018,1,17,14,29.64,41.12,29.40337144,24
2018,1,17,15,29.07,41.75,28.84177661,24
2018,1,17,16,27.91,47.81,28.16424029,24
2018,1,17,17,25.27,67.38,26.29619347,22.03861708
2018,1,17,18,23.94,71.62,24.78712119,24
2018,1,17,19,23.13,74.56,23.82153682,18.1617942
2018,1,17,20,22.29,77.69,22.76494115,23.71007923
2018,1,17,21,21.36,79.94,21.75402543,21.40480945
2018,1,17,22,20.44,81.75,20.90121179,24
2018,1,17,23,19.48,84.69,19.81449507,18
2018,1,18,0,18.55,88.25,18.50387191,19.0725399
2018,1,18,1,17.77,91.19,17.34161773,18
2018,1,18,2,17.08,93.56,16.35631852,18
2018,1,18,3,16.74,93.56,16.41998415,18
2018,1,18,4,16.4,94.12,16.24510352,18
2018,1,18,5,16.04,94.88,15.99392923,18
2018,1,18,6,16.55,91.19,17.58932978,18.68369031
2018,1,18,7,19.05,75.88,22.10400801,22.4201451
2018,1,18,8,21.94,60.38,24.42518745,24
2018,1,18,9,24.74,47.88,25.71761928,24
2018,1,18,10,27.05,39.38,26.86869003,24
2018,1,18,11,28.75,34.06,27.91317771,24
2018,1,18,12,29.93,30.5,28.72362026,24
2018,1,18,13,30.57,28.19,29.15655962,24
2018,1,18,14,30.61,26.88,29.10071483,24
2018,1,18,15,30.02,26.62,28.54884519,24
2018,1,18,16,28.28,31.5,27.37897358,22.59839611
2018,1,18,17,23.46,53.12,25.15536435,24
2018,1,18,18,21.28,57.62,24.56598203,23.99142197
2018,1,18,19,20.22,59.12,24.55624503,23.58563971
2018,1,18,20,19.1,63.38,24.40986028,24
2018,1,18,21,17.89,70.5,23.76102798,19.45474404
2018,1,18,22,16.94,78.06,22.39382032,24
2018,1,18,23,16.3,83.88,20.82313945,21.33025126
2018,1,19,0,15.8,88.62,19.1880191,18.44122356
2018,1,19,1,15.44,93.19,17.20582793,18.28363145
2018,1,19,2,15.31,96.38,15.55098805,18
2018,1,19,3,15.24,98.69,14.2444858,18
2018,1,19,4,15.1,100,13.51920154,18
2018,1,19,5,14.95,100,13.60104235,18
2018,1,19,6,15.69,97.5,14.72174244,18
2018,1,19,7,18.29,82.44,20.44377276,23.28742954
2018,1,19,8,20.94,67,23.63432839,23.43658914
2018,1,19,9,23.55,52.88,25.19227094,21.96319419
2018,1,19,10,25.91,41.62,26.20675286,24
2018,1,19,11,27.73,34.19,27.10270148,24
2018,1,19,12,28.88,29.88,27.76772917,24
2018,1,19,13,29.45,27.56,28.11170082,21.91064397
2018,1,19,14,29.46,26.69,28.0737843,24
2018,1,19,15,28.83,27.5,27.60536531,24
2018,1,19,16,27.12,34.12,26.66851643,24
2018,1,19,17,22.7,57.19,24.78612366,24
2018,1,19,18,20.81,62.69,24.13135972,24
2018,1,19,19,19.9,65.38,23.89843997,24
2018,1,19,20,19.04,68.69,23.5943677,23.52046091
2018,1,19,21,18.15,73.25,23.00545208,24
2018,1,19,22,17.28,78.88,21.92889749,22.57671519
2018,1,19,23,16.53,83.75,20.7157548,18
2018,1,20,0,15.91,88.06,19.36178788,21.08793257
2018,1,20,1,15.44,92,17.81955908,21.27560483
2018,1,20,2,15.03,95.5,16.23628651,19.4612648
2018,1,20,3,14.78,98.25,14.79442235,18
2018,1,20,4,14.67,99.62,14.01675992,18
2018,1,20,5,14.56,100,13.85027178,18
2018,1,20,6,15.37,96.31,15.55502611,18
2018,1,20,7,18.25,80.56,21.02453712,20.38488879
2018,1,20,8,21.32,65.25,23.88621607,23.48764971
2018,1,20,9,24.05,53.75,25.39409825,21.01893989
2018,1,20,10,26.31,45.62,26.62214036,24
2018,1,20,11,28.14,39.38,27.74445695,20.82363412
2018,1,20,12,29.4,34.69,28.54742887,24
2018,1,20,13,30.12,31.44,28.97660113,24
2018,1,20,14,30.28,29.5,28.97848308,24
2018,1,20,15,29.81,28.94,28.50618247,24
2018,1,20,16,28.23,33.44,27.44574167,24
2018,1,20,17,23.58,56.31,25.13431797,24
2018,1,20,18,21.5,61,24.3158504,23.21411719
2018,1,20,19,20.51,63.56,24.05039711,21.70301994
2018,1,20,20,19.6,67.25,23.68251768,24
2018,1,20,21,18.51,73.31,22.84218189,24
2018,1,20,22,17.36,80.38,21.41421433,23.66089533
2018,1,20,23,16.5,85.62,20.0063267,24
2018,1,21,0,15.89,89.75,18.60471181,18
2018,1,21,1,15.44,93.56,17.01149595,18
2018,1,21,2,15.15,96.81,15.40370017,19.07266993
2018,1,21,3,14.94,99.88,13.68203763,18
2018,1,21,4,14.73,100,13.73516143,18
2018,1,21,5,14.52,100,13.87881015,18
2018,1,21,6,15.38,98.56,14.25076154,18
2018,1,21,7,18.38,81.06,20.84748499,18
2018,1,21,8,21.48,64.81,23.95809151,18.6844886
2018,1,21,9,24.3,52.12,25.52473887,24
2018,1,21,10,26.65,43.25,26.76469598,19.90310175
2018,1,21,11,28.43,37,27.83429459,24
2018,1,21,12,29.67,32.44,28.62614866,24
2018,1,21,13,30.33,29.44,29.02151903,24
2018,1,21,14,30.41,27.69,28.96989506,24
2018,1,21,15,29.83,27.5,28.43415651,24
2018,1,21,16,28.12,32.56,27.31181579,24
2018,1,21,17,23.38,56,25.05888218,24
2018,1,21,18,21.12,62.12,24.19025699,24
2018,1,21,19,20.05,65.56,23.8487784,18
2018,1,21,20,19.15,69.38,23.43577801,23.23457807
2018,1,21,21,18.44,73.38,22.85247179,23.06483112
2018,1,21,22,17.73,78.12,21.92485096,19.65700165
2018,1,21,23,17.12,82.81,20.71827936,24
2018,1,22,0,16.62,86.62,19.53429211,18.34053871
2018,1,22,1,16.55,88.81,18.65032878,18
2018,1,22,2,16.37,91.19,17.66609495,19.6887829
2018,1,22,3,16.07,94.06,16.40280146,18
2018,1,22,4,15.74,98.06,14.38394128,18
2018,1,22,5,15.51,100,13.33523446,18
2018,1,22,6,16.33,97.81,14.35128965,18
2018,1,22,7,19.07,82.5,20.37887371,23.56992803
2018,1,22,8,21.84,68,23.71046958,24
2018,1,22,9,24.6,55.12,25.69005562,24
2018,1,22,10,26.9,45.44,27.06832302,23.13743817
2018,1,22,11,28.73,38.31,28.20180775,24
2018,1,22,12,29.9,33.62,28.94325739,24
2018,1,22,13,30.51,30.94,29.3188431,24
2018,1,22,14,30.49,30,29.22019999,24
2018,1,22,15,29.9,30.44,28.691355,24
2018,1,22,16,28.46,34.88,27.71968065,24
2018,1,22,17,25.35,50.44,26.11444432,23.335331
2018,1,22,18,23.78,54.06,25.26645414,24
2018,1,22,19,22.54,61.56,24.49926216,21.93068226
2018,1,22,20,21.75,65.31,23.96402343,19.56576623
2018,1,22,21,21.06,69,23.38808451,21.99950459
2018,1,22,22,20.42,72.75,22.71575766,24
2018,1,22,23,19.73,76.56,21.90989158,21.71069714
2018,1,23,0,19,80.56,20.92038725,24
2018,1,23,1,18.19,84.75,19.71091658,18
2018,1,23,2,17.58,88.19,18.56021176,24
2018,1,23,3,17.13,90.06,17.89879843,23.1644526
2018,1,23,4,16.87,90.94,17.58966802,18
2018,1,23,5,16.62,92,17.18939731,18
2018,1,23,6,17.13,88.38,18.59821807,18
2018,1,23,7,19.17,78.25,21.51645913,22.75244524
2018,1,23,8,21.9,67.44,23.79060499,22.41871588
2018,1,23,9,24.51,58.44,25.62046155,24
2018,1,23,10,26.75,50.94,27.23843359,24
2018,1,23,11,28.48,45.12,28.5310521,24
2018,1,23,12,29.52,41.56,29.31566517,24
2018,1,23,13,30.01,39.69,29.66522326,24
