year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,5,14,25.83,38.56,26.05564166,24
2018,1,5,15,25.17,38.62,25.72339577,24
2018,1,5,16,23.29,50.44,25.14348106,24
2018,1,5,17,19.08,69.44,23.44556899,22.17784169
2018,1,5,18,17.22,70.44,24.22124669,23.62936813
2018,1,5,19,16.19,71.44,24.88455187,18.34161679
2018,1,5,20,15.35,73.94,25.12646903,24
2018,1,5,21,14.6,77.94,24.78832989,22.90557448
2018,1,5,22,13.94,82.25,24.04140877,24
2018,1,5,23,13.32,86.31,23.11724313,20.76236828
2018,1,6,0,12.72,89.88,22.20083571,24
2018,1,6,1,12.14,92.88,21.41846129,23.52287244
2018,1,6,2,11.57,95.94,20.44742679,21.1996655
2018,1,6,3,11.12,98.31,19.60957211,20.77319222
2018,1,6,4,10.84,99.62,19.16904821,18
2018,1,6,5,10.82,99.31,19.44880505,22.92028373
2018,1,6,6,11.58,95.06,21.02824412,18
2018,1,6,7,15.04,79.75,23.58503286,21.64257771
2018,1,6,8,18.31,64.81,24.57948366,22.8004553
2018,1,6,9,22.39,41.25,25.0102828,24
2018,1,6,10,23.87,37.38,25.20831,24
2018,1,6,11,24.78,36,25.48132038,24
2018,1,6,12,25.34,35.25,25.69968288,24
2018,1,6,13,25.55,34.88,25.78757669,24
2018,1,6,14,25.32,35.25,25.69042573,24
2018,1,6,15,24.68,36.31,25.45112967,24
2018,1,6,16,22.8,49.56,25.04080775,22.43632398
2018,1,6,17,18.81,67.38,23.90970318,20.99629032
2018,1,6,18,16.94,69.69,24.61077035,23.84863925
2018,1,6,19,15.93,71.69,25.08919339,24
2018,1,6,20,15.15,73.75,25.42406548,24
2018,1,6,21,14.46,76.19,25.57587942,24
2018,1,6,22,13.83,78.56,25.66797829,24
2018,1,6,23,13.22,80.44,25.91846696,24
2018,1,7,0,12.69,81.81,26.2687562,22.62997542
2018,1,7,1,12.27,82.88,26.57617366,23.78700031
2018,1,7,2,11.92,83.62,26.92038798,24
2018,1,7,3,11.72,83.5,27.38658124,24
2018,1,7,4,11.69,82.25,28.03048475,24
2018,1,7,5,11.85,79.94,28.69975939,24
2018,1,7,6,12.45,79.25,27.78259732,24
2018,1,7,7,15.85,68.12,26.01861148,23.24937793
2018,1,7,8,18.66,56.88,25.35629855,24
2018,1,7,9,22.48,41.56,25.02178689,22.81588053
2018,1,7,10,23.9,38.5,25.24354551,24
2018,1,7,11,24.76,37.12,25.50530729,24
2018,1,7,12,25.33,36.12,25.72264352,24
2018,1,7,13,25.55,35.56,25.8100652,24
2018,1,7,14,25.39,35.62,25.7349423,24
2018,1,7,15,24.79,36.94,25.51229162,24
2018,1,7,16,22.99,50.19,25.07006571,24
2018,1,7,17,19.26,65.69,24.01782422,23.54889439
2018,1,7,18,17.18,69.69,24.41816676,24
2018,1,7,19,16.04,72.19,24.84506482,24
2018,1,7,20,15.19,74.94,25.02101645,24
2018,1,7,21,14.45,78.81,24.67822524,24
2018,1,7,22,13.77,83.25,23.85986566,24
2018,1,7,23,13.12,88,22.57259565,18
2018,1,8,0,12.39,92.56,21.18411724,24
2018,1,8,1,11.71,96.62,19.7196234,24
2018,1,8,2,11.09,100,18.38557539,23.97341887
2018,1,8,3,10.62,100,19.32031216,18
2018,1,8,4,10.33,100,19.93520377,23.34731358
2018,1,8,5,10.17,100,20.28691357,22.49425185
2018,1,8,6,10.92,94.31,22.8598691,24
2018,1,8,7,14.94,73.81,25.67261215,24
2018,1,8,8,18.4,58.44,25.35659396,24
2018,1,8,9,21.77,43.06,25.00583627,21.57077096
2018,1,8,10,23.31,39.06,25.10811419,24
2018,1,8,11,24.46,36.19,25.36595202,20.10706454
2018,1,8,12,25.26,33.69,25.61251061,22.43461733
2018,1,8,13,25.73,31.94,25.77586232,24
2018,1,8,14,25.68,30.94,25.71612214,24
2018,1,8,15,24.91,32.5,25.42302437,24
2018,1,8,16,22.68,47.31,25.04971219,24
2018,1,8,17,18.28,66.12,24.38128257,19.72363783
2018,1,8,18,16.74,68.88,24.96034644,24
2018,1,8,19,16.06,72.44,24.759139,24
2018,1,8,20,15.48,78.12,23.66316431,18
2018,1,8,21,15.05,84.62,21.63490594,24
2018,1,8,22,14.68,90.94,19.02174879,20.47553139
2018,1,8,23,14.28,96.75,16.1222614,20.76926543
2018,1,9,0,14.03,100,14.27334497,18
2018,1,9,1,14.24,98.81,14.86718231,18
2018,1,9,2,14.1,98.25,15.35198516,18
2018,1,9,3,13.66,98.88,15.3804599,18
2018,1,9,4,13.3,98.75,15.87306659,18
2018,1,9,5,12.99,98.44,16.47110435,18
2018,1,9,6,13.14,96.12,17.81196773,20.9202124
2018,1,9,7,15.23,86,20.85034358,19.73798124
2018,1,9,8,18.87,65.81,24.14516836,21.694312
2018,1,9,9,21.53,51.19,24.89539178,18.78103078
2018,1,9,10,23.38,42.88,25.17989737,24
2018,1,9,11,24.71,39.06,25.53640164,24
2018,1,9,12,25.48,39.56,25.9018872,24
2018,1,9,13,25.83,42.5,26.18900415,24
2018,1,9,14,25.65,46.12,26.19407634,24
2018,1,9,15,24.9,51,25.84405923,24
2018,1,9,16,23.36,61.31,24.8605164,24
2018,1,9,17,20.7,78.44,21.71554483,22.5745451
2018,1,9,18,19.75,82.31,20.53283613,22.88875802
2018,1,9,19,19.29,84.38,19.86193361,23.15806919
2018,1,9,20,18.8,86.88,19.00348789,22.58896746
2018,1,9,21,18.26,89.62,17.97657457,18
2018,1,9,22,17.77,91.94,17.03131377,18
2018,1,9,23,17.24,94.75,15.79036954,19.15222076
2018,1,10,0,16.66,97.25,14.59755129,24
2018,1,10,1,16.4,97.5,14.50435421,18
2018,1,10,2,16.15,97.62,14.49598348,18
2018,1,10,3,15.88,97.81,14.47375261,18
2018,1,10,4,15.67,97.94,14.48032241,18
2018,1,10,5,15.54,97.94,14.53704118,18
2018,1,10,6,15.91,95.88,15.52044739,18
2018,1,10,7,17.98,87.31,18.83615761,18.78824029
2018,1,10,8,20.9,76.19,22.21525566,18
2018,1,10,9,23.37,67.19,24.56210857,24
2018,1,10,10,25.26,59.62,26.20741598,24
2018,1,10,11,26.52,54.56,27.21285325,24
2018,1,10,12,27.36,51,27.83941893,24
2018,1,10,13,27.69,49.5,28.0702231,24
2018,1,10,14,27.51,49.62,27.89270663,24
2018,1,10,15,26.81,51.31,27.31518406,21.66143474
2018,1,10,16,25.26,58.06,26.18627204,24
2018,1,10,17,22.31,74.38,23.20450903,23.39679309
2018,1,10,18,21.24,80,21.67081794,24
2018,1,10,19,20.73,84,20.53051512,18
2018,1,10,20,20.15,88.81,18.92713127,18
2018,1,10,21,19.65,92.56,17.43595076,19.11436617
2018,1,10,22,19.11,95.5,16.0292004,18
2018,1,10,23,18.65,97.56,14.91738491,18
2018,1,11,0,18.22,99.12,13.9914149,18
2018,1,11,1,17.85,99.56,13.61275729,18
2018,1,11,2,17.55,98.62,13.97090694,18
2018,1,11,3,17.19,98.94,13.73686659,18
2018,1,11,4,16.88,99.56,13.37805403,18.48279961
2018,1,11,5,16.54,100,13.12973376,18
2018,1,11,6,17.05,97.56,14.42474417,19.97789076
2018,1,11,7,19.33,86.25,19.31313803,18
2018,1,11,8,22.58,71.81,23.66707256,19.63064633
2018,1,11,9,24.84,62.88,25.85351642,24
2018,1,11,10,26.39,57.12,27.2099801,24
2018,1,11,11,27.51,53.31,28.17799834,24
2018,1,11,12,28.24,50.88,28.80931498,24
2018,1,11,13,28.56,49.69,29.07207314,24
2018,1,11,14,28.37,49.94,28.87016424,24
2018,1,11,15,27.65,51.75,28.20839314,22.97845352
2018,1,11,16,26.08,60.19,27.01937998,20.6434608
2018,1,11,17,23.31,75.5,23.90592041,23.94915257
2018,1,11,18,22.29,77.94,22.73092954,24
2018,1,11,19,21.73,79.75,22.03332904,21.53082348
2018,1,11,20,21.08,83.62,20.84083834,20.49234494
2018,1,11,21,20.32,89.19,18.93361038,18
2018,1,11,22,19.56,94.56,16.68224337,18
2018,1,11,23,19.25,96.25,15.83473197,22.07945443
2018,1,12,0,18.97,97.19,15.27056128,19.31329069
2018,1,12,1,18.48,97.62,14.79781322,18
2018,1,12,2,18.09,97.25,14.78655434,18
2018,1,12,3,17.65,97.62,14.47930939,18
2018,1,12,4,17.15,98.31,14.05260294,18
2018,1,12,5,16.33,100,13.14183359,18
2018,1,12,6,16.87,96.88,14.76983341,18
2018,1,12,7,19.23,82.38,20.42489725,18
2018,1,12,8,22.99,61.25,24.68958019,18.52565805
2018,1,12,9,25.38,52.62,26.18180671,20.30696494
2018,1,12,10,26.94,48.25,27.2585854,21.53728046
2018,1,12,11,28.1,45.06,28.1336943,24
2018,1,12,12,28.88,42.62,28.72310812,24
2018,1,12,13,29.21,41.25,28.94265832,24
2018,1,12,14,29.12,41,28.82266779,24
2018,1,12,15,28.27,42.25,28.07552893,24
2018,1,12,16,26.19,53.19,26.84286947,24
2018,1,12,17,23.08,67.31,24.3656117,24
2018,1,12,18,21.83,69.31,23.5599893,24
2018,1,12,19,20.8,72.69,22.78812683,24
2018,1,12,20,19.76,77.88,21.61585826,23.84145526
2018,1,12,21,18.79,84.06,19.90390462,18
2018,1,12,22,18.05,89.38,18.05830199,18
2018,1,12,23,17.53,93.56,16.33009647,18
2018,1,13,0,17.05,97.56,14.42474417,18
2018,1,13,1,16.74,100,13.1323998,19.41255147
2018,1,13,2,16.64,100,13.12933633,18
2018,1,13,3,16.33,100,13.14183359,18
2018,1,13,4,16.02,100,13.18759012,18
2018,1,13,5,15.79,100,13.24303072,18
2018,1,13,6,16.26,97.12,14.73804506,18
2018,1,13,7,18.21,85.75,19.36911297,18
2018,1,13,8,21.1,72.94,22.82471941,24
2018,1,13,9,25.39,46.81,26.05421867,24
2018,1,13,10,27.12,38.38,26.86955982,24
2018,1,13,11,27.82,35.44,27.23749201,24
2018,1,13,12,28.13,33.75,27.38442106,24
2018,1,13,13,28.18,32.88,27.3753948,24
2018,1,13,14,27.82,33,27.1086581,24
2018,1,13,15,26.93,36.25,26.63670603,23.21661354
2018,1,13,16,24.74,52.25,25.7628177,24
2018,1,13,17,21.02,65.38,23.83830003,22.90567869
2018,1,13,18,19.19,68.19,23.63478876,22.54720605
2018,1,13,19,18.15,71.25,23.45767958,24
2018,1,13,20,17.29,75.75,22.83848719,20.56323861
2018,1,13,21,16.58,81.62,21.46309847,22.10522838
2018,1,13,22,15.97,88.38,19.17718598,20.20934799
2018,1,13,23,15.32,96.19,15.6524293,18.89454026
2018,1,14,0,14.61,100,13.81537752,18
2018,1,14,1,14.28,100,14.06166899,18
2018,1,14,2,14.28,100,14.06166899,18
2018,1,14,3,14.01,100,14.2912135,18
2018,1,14,4,13.62,100,14.6673196,18.96395542
2018,1,14,5,13.19,100,15.14301638,18
2018,1,14,6,13.64,94.81,17.99342802,20.61627259
2018,1,14,7,16.88,74.69,23.41904124,24
2018,1,14,8,20.69,59.38,24.45941398,22.33137889
2018,1,14,9,25.12,41.81,25.78540873,24
2018,1,14,10,26.9,37.56,26.67590904,24
2018,1,14,11,28.13,34.69,27.43800652,19.60169715
2018,1,14,12,28.9,32.56,27.9442813,24
2018,1,14,13,29.21,31.25,28.12717037,24
2018,1,14,14,29.01,30.81,27.92894628,22.29279576
2018,1,14,15,28.17,32,27.32061504,24
2018,1,14,16,25.86,44.5,26.27470927,24
2018,1,14,17,21.32,63,24.11796253,21.26914946
2018,1,14,18,19.62,66.81,23.74655501,24
2018,1,14,19,18.8,70.12,23.40992711,22.531073
2018,1,14,20,18.1,74.81,22.64979112,21.51568764
2018,1,14,21,17.4,81.88,20.90360795,24
2018,1,14,22,16.81,90.06,17.99706573,18
2018,1,14,23,16.28,98.62,13.9185082,18
2018,1,15,0,16.25,100,13.1504577,18
2018,1,15,1,16.25,100,13.1504577,18
2018,1,15,2,16.08,100,13.17613834,18.84702257
2018,1,15,3,15.72,100,13.26353789,18
2018,1,15,4,15.23,100,13.45457167,18
2018,1,15,5,14.73,100,13.73516143,18
2018,1,15,6,15.04,97.5,15.07040724,18
2018,1,15,7,17.21,82.38,20.82326203,21.55771936
2018,1,15,8,21.12,59.62,24.41444302,19.2659719
2018,1,15,9,25.58,35.12,25.81026655,24
2018,1,15,10,27.44,32.69,26.82187712,24
2018,1,15,11,28.71,31.75,27.73543499,24
2018,1,15,12,29.4,31.69,28.32406271,24
2018,1,15,13,29.65,31.56,28.54184565,24
2018,1,15,14,29.42,32.19,28.37713263,24
2018,1,15,15,28.51,34.19,27.71799748,24
2018,1,15,16,26.42,44.25,26.64298761,23.95833397
2018,1,15,17,22.13,62.62,24.29951554,22.81129839
2018,1,15,18,20.58,66,23.74788559,24
2018,1,15,19,19.85,68.75,23.39831924,23.3356837
2018,1,15,20,19.1,73.56,22.61728299,24
2018,1,15,21,18.15,81,20.9177453,18
2018,1,15,22,17.4,88.25,18.5750265,19.69043761
2018,1,15,23,16.69,95.5,15.48419719,18.59143673
2018,1,16,0,15.98,100,13.19591682,18
2018,1,16,1,15.82,100,13.23476106,18
2018,1,16,2,15.75,100,13.25454145,18
2018,1,16,3,15.62,100,13.29577561,18
2018,1,16,4,15.45,100,13.35852252,18
2018,1,16,5,15.26,100,13.4404877,18
2018,1,16,6,15.69,96.69,15.17530168,18
2018,1,16,7,17.56,86.62,19.16475125,21.49327502
2018,1,16,8,21.11,68.94,23.40513859,24
2018,1,16,9,25.3,48.44,26.03866193,24
2018,1,16,10,26.83,43.62,26.91799636,24
2018,1,16,11,27.75,40.75,27.49850358,24
2018,1,16,12,28.41,39,27.95869516,24
2018,1,16,13,28.48,38.31,27.97155945,24
2018,1,16,14,28.25,38.25,27.76303219,23.64795183
2018,1,16,15,27.44,39.69,27.18065272,24
2018,1,16,16,25.84,48.5,26.39458263,24
