year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,5,13,29.73,33,28.72677093,24
2018,1,5,14,29.49,33.56,28.54349464,24
2018,1,5,15,28.69,35.88,27.98496937,24
2018,1,5,16,26.86,46,27.06554456,24
2018,1,5,17,22.78,64.12,24.42478408,21.27796599
2018,1,5,18,20.93,67.94,23.51121248,24
2018,1,5,19,19.96,72,22.82873067,24
2018,1,5,20,19.23,74.81,22.32131944,24
2018,1,5,21,18.58,75.94,22.19386226,23.97742062
2018,1,5,22,17.97,75.62,22.5014971,21.73860488
2018,1,5,23,17.43,73.75,23.28019807,24
2018,1,6,0,16.98,71.12,24.25095313,23.02961268
2018,1,6,1,16.58,68.75,25.13434575,22.50709413
2018,1,6,2,16.12,67.44,25.86846768,24
2018,1,6,3,15.69,66.69,26.49808786,24
2018,1,6,4,15.33,66.12,27.04537945,24
2018,1,6,5,15.1,65.19,27.51542525,20.05206343
2018,1,6,6,15.04,63.81,27.83521308,24
2018,1,6,7,17.12,65.56,25.28426518,20.88475796
2018,1,6,8,20.27,44.25,25.20618266,24
2018,1,6,9,23.73,34.25,25.07974762,24
2018,1,6,10,26.37,31.12,26.08689173,24
2018,1,6,11,27.78,31,26.98318954,24
2018,1,6,12,28.37,32.06,27.47929312,23.52537423
2018,1,6,13,28.49,32.62,27.60683064,24
2018,1,6,14,28.17,33.31,27.3912467,24
2018,1,6,15,27.29,35.06,26.82828989,24
2018,1,6,16,25.28,45.19,25.95127581,24
2018,1,6,17,21.36,63.88,24.03519207,24
2018,1,6,18,19.67,69.31,23.33110995,24
2018,1,6,19,18.87,72.56,22.88900858,22.48168679
2018,1,6,20,18.25,74.44,22.67722504,21.80833862
2018,1,6,21,17.8,74.5,22.87325013,24
2018,1,6,22,17.42,73.75,23.28661994,18.57444421
2018,1,6,23,16.99,73.12,23.75105599,18.69953201
2018,1,7,0,16.49,72.81,24.24887756,24
2018,1,7,1,15.98,72.5,24.82563423,24
2018,1,7,2,15.53,71.81,25.5031455,24
2018,1,7,3,15.26,69.94,26.30030124,24
2018,1,7,4,15.07,67.75,27.0443165,24
2018,1,7,5,14.72,66.88,27.70072127,24
2018,1,7,6,14.43,66.12,28.26796602,24
2018,1,7,7,16.46,65.62,25.87457439,24
2018,1,7,8,19.62,46.12,25.40245638,24
2018,1,7,9,23.03,37.56,25.02077653,22.72859987
2018,1,7,10,26.37,30.88,26.07806739,24
2018,1,7,11,27.46,30.5,26.73891483,24
2018,1,7,12,28.04,30.94,27.16929454,24
2018,1,7,13,28.2,31.81,27.33366343,24
2018,1,7,14,27.98,33,27.2283089,24
2018,1,7,15,27.39,34.5,26.87182273,24
2018,1,7,16,25.83,42.19,26.17859676,24
2018,1,7,17,21.79,62.44,24.23603945,24
2018,1,7,18,19.9,66.19,23.78381714,22.31276241
2018,1,7,19,18.98,69.75,23.41925747,21.88552604
2018,1,7,20,18.21,72.44,23.164573,20.14452976
2018,1,7,21,17.46,74.06,23.18194508,22.83024196
2018,1,7,22,16.77,74.56,23.54099755,23.00216187
2018,1,7,23,16.19,74.31,24.12044242,20.75257221
2018,1,8,0,15.7,73.62,24.818667,24
2018,1,8,1,15.34,72.5,25.5435987,23.88350725
2018,1,8,2,15.1,71.38,26.14039347,24
2018,1,8,3,14.96,70.25,26.60990119,21.74658038
2018,1,8,4,14.8,69.81,26.93281045,23.22753365
2018,1,8,5,14.57,70.12,27.17675993,24
